,id,name,category,source,qasm_path,num_qubits,initial_depth,initial_two_qubit_gates,initial_two_qubit_depth,initial_total_gates,gate_density,two_qubit_ratio,created_at,optimizer_chain,original_circuit
132,133,artifact_qaoa_barabasi_albert_N5_3reps__wisq_rules,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qaoa_barabasi_albert_N5_3reps/wisq_rules.qasm,5,61,30,26,150,30.0,0.2,2026-03-05 20:39:35,wisq_rules,qaoa_barabasi_albert_N5_3reps
133,134,artifact_qv_N007_12345__tket,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qv_N007_12345/tket.qasm,7,117,63,21,589,84.14285714285714,0.10696095076400679,2026-03-05 20:39:35,tket,qv_N007_12345
134,135,artifact_qv_N007_12345__qiskit_standard,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qv_N007_12345/qiskit_standard.qasm,7,104,78,33,453,64.71428571428571,0.17218543046357615,2026-03-05 20:39:35,qiskit_standard,qv_N007_12345
135,136,artifact_qv_N007_12345__qiskit_ai,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qv_N007_12345/qiskit_ai.qasm,7,173,81,33,921,131.57142857142858,0.08794788273615635,2026-03-05 20:39:35,qiskit_ai,qv_N007_12345
136,137,artifact_qv_N007_12345__wisq_bqskit,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qv_N007_12345/wisq_bqskit.qasm,7,253,63,29,805,115.0,0.0782608695652174,2026-03-05 20:39:35,wisq_bqskit,qv_N007_12345
137,138,artifact_qv_N007_12345__wisq_rules,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qv_N007_12345/wisq_rules.qasm,7,257,63,21,1435,205.0,0.04390243902439024,2026-03-05 20:39:35,wisq_rules,qv_N007_12345
138,139,artifact_qv_N014_12345__tket,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qv_N014_12345/tket.qasm,14,229,267,42,2366,169.0,0.1128486897717667,2026-03-05 20:39:35,tket,qv_N014_12345
139,140,artifact_qv_N014_12345__qiskit_standard,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qv_N014_12345/qiskit_standard.qasm,14,321,543,129,2223,158.78571428571428,0.24426450742240216,2026-03-05 20:39:35,qiskit_standard,qv_N014_12345
140,141,artifact_qv_N014_12345__qiskit_ai,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qv_N014_12345/qiskit_ai.qasm,14,593,612,144,4532,323.7142857142857,0.13503971756398941,2026-03-05 20:39:35,qiskit_ai,qv_N014_12345
141,142,artifact_qv_N014_12345__wisq_bqskit,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qv_N014_12345/wisq_bqskit.qasm,14,543,285,50,5384,384.57142857142856,0.052934621099554234,2026-03-05 20:39:35,wisq_bqskit,qv_N014_12345
142,143,artifact_qv_N014_12345__wisq_rules,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qv_N014_12345/wisq_rules.qasm,14,526,294,42,6678,477.0,0.0440251572327044,2026-03-05 20:39:35,wisq_rules,qv_N014_12345
143,144,artifact_square_heisenberg_N9__tket,square-heisenberg,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/square_heisenberg_N9/tket.qasm,9,77,36,24,193,21.444444444444443,0.18652849740932642,2026-03-05 20:39:35,tket,square_heisenberg_N9
144,145,artifact_square_heisenberg_N9__qiskit_standard,square-heisenberg,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/square_heisenberg_N9/qiskit_standard.qasm,9,78,51,33,176,19.555555555555557,0.2897727272727273,2026-03-05 20:39:35,qiskit_standard,square_heisenberg_N9
145,146,artifact_square_heisenberg_N9__qiskit_ai,square-heisenberg,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/square_heisenberg_N9/qiskit_ai.qasm,9,285,165,120,534,59.333333333333336,0.3089887640449438,2026-03-05 20:39:35,qiskit_ai,square_heisenberg_N9
146,147,artifact_square_heisenberg_N9__wisq_bqskit,square-heisenberg,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/square_heisenberg_N9/wisq_bqskit.qasm,9,113,36,24,291,32.333333333333336,0.12371134020618557,2026-03-05 20:39:35,wisq_bqskit,square_heisenberg_N9
147,148,artifact_square_heisenberg_N9__wisq_rules,square-heisenberg,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/square_heisenberg_N9/wisq_rules.qasm,9,508,144,96,1329,147.66666666666666,0.10835214446952596,2026-03-05 20:39:35,wisq_rules,square_heisenberg_N9
148,149,artifact_real_amplitudes_16_r2__tket,real_amplitudes,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/real_amplitudes_16_r2/tket.qasm,16,17,30,17,30,1.875,1.0,2026-03-05 20:39:35,tket,real_amplitudes_16_r2
149,150,artifact_real_amplitudes_16_r2__qiskit_standard,real_amplitudes,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/real_amplitudes_16_r2/qiskit_standard.qasm,16,17,30,17,30,1.875,1.0,2026-03-05 20:39:35,qiskit_standard,real_amplitudes_16_r2
150,151,artifact_real_amplitudes_16_r2__qiskit_ai,real_amplitudes,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/real_amplitudes_16_r2/qiskit_ai.qasm,16,20,30,17,78,4.875,0.38461538461538464,2026-03-05 20:39:35,qiskit_ai,real_amplitudes_16_r2
151,152,artifact_real_amplitudes_16_r2__wisq_bqskit,real_amplitudes,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/real_amplitudes_16_r2/wisq_bqskit.qasm,16,46,24,15,122,7.625,0.19672131147540983,2026-03-05 20:39:35,wisq_bqskit,real_amplitudes_16_r2
152,153,artifact_real_amplitudes_16_r2__wisq_rules,real_amplitudes,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/real_amplitudes_16_r2/wisq_rules.qasm,16,29,30,17,222,13.875,0.13513513513513514,2026-03-05 20:39:35,wisq_rules,real_amplitudes_16_r2
153,154,artifact_qv_N020_12345__tket,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qv_N020_12345/tket.qasm,20,325,558,60,4932,246.6,0.11313868613138686,2026-03-05 20:39:35,tket,qv_N020_12345
154,155,artifact_qv_N020_12345__qiskit_standard,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qv_N020_12345/qiskit_standard.qasm,20,698,1541,311,5132,256.6,0.30027279812938423,2026-03-05 20:39:35,qiskit_standard,qv_N020_12345
155,156,artifact_qv_N020_12345__qiskit_ai,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qv_N020_12345/qiskit_ai.qasm,20,1117,1653,303,9653,482.65,0.1712421009012742,2026-03-05 20:39:35,qiskit_ai,qv_N020_12345
156,157,artifact_qv_N020_12345__wisq_bqskit,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qv_N020_12345/wisq_bqskit.qasm,20,761,594,69,12712,635.6,0.04672750157331655,2026-03-05 20:39:35,wisq_bqskit,qv_N020_12345
157,158,artifact_qv_N020_12345__wisq_rules,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qv_N020_12345/wisq_rules.qasm,20,758,600,60,13948,697.4,0.04301691998852882,2026-03-05 20:39:35,wisq_rules,qv_N020_12345
158,159,artifact_qaoa_barabasi_albert_N7_3reps__tket,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qaoa_barabasi_albert_N7_3reps/tket.qasm,7,94,60,40,210,30.0,0.2857142857142857,2026-03-05 20:39:35,tket,qaoa_barabasi_albert_N7_3reps
159,160,artifact_qaoa_barabasi_albert_N7_3reps__qiskit_standard,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qaoa_barabasi_albert_N7_3reps/qiskit_standard.qasm,7,130,107,65,307,43.857142857142854,0.3485342019543974,2026-03-05 20:39:35,qiskit_standard,qaoa_barabasi_albert_N7_3reps
160,161,artifact_qaoa_barabasi_albert_N7_3reps__qiskit_ai,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qaoa_barabasi_albert_N7_3reps/qiskit_ai.qasm,7,102,114,75,179,25.571428571428573,0.6368715083798883,2026-03-05 20:39:35,qiskit_ai,qaoa_barabasi_albert_N7_3reps
161,162,artifact_qaoa_barabasi_albert_N7_3reps__wisq_bqskit,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qaoa_barabasi_albert_N7_3reps/wisq_bqskit.qasm,7,120,51,34,294,42.0,0.17346938775510204,2026-03-05 20:39:35,wisq_bqskit,qaoa_barabasi_albert_N7_3reps
162,163,artifact_qaoa_barabasi_albert_N7_3reps__wisq_rules,qaoa,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qaoa_barabasi_albert_N7_3reps/wisq_rules.qasm,7,71,51,36,221,31.571428571428573,0.23076923076923078,2026-03-05 20:39:35,wisq_rules,qaoa_barabasi_albert_N7_3reps
163,164,artifact_hwb10__tket,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/hwb10/tket.qasm,16,43350,31215,21319,72583,4536.4375,0.43005938029566154,2026-03-05 20:39:35,tket,hwb10
164,165,artifact_hwb10__qiskit_standard,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/hwb10/qiskit_standard.qasm,16,106762,119763,69062,211192,13199.5,0.5670811394370999,2026-03-05 20:39:35,qiskit_standard,hwb10
165,166,artifact_hwb10__wisq_bqskit,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/hwb10/wisq_bqskit.qasm,16,73020,35170,22944,142966,8935.375,0.24600254605990235,2026-03-05 20:39:35,wisq_bqskit,hwb10
166,167,artifact_hwb10__wisq_rules,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/hwb10/wisq_rules.qasm,16,73020,35170,22944,142966,8935.375,0.24600254605990235,2026-03-05 20:39:35,wisq_rules,hwb10
167,168,artifact_hwb11__tket,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/hwb11/tket.qasm,15,126166,89925,63518,203236,13549.066666666668,0.4424659017103269,2026-03-05 20:39:36,tket,hwb11
168,169,artifact_hwb11__qiskit_standard,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/hwb11/qiskit_standard.qasm,15,330193,365839,216791,613832,40922.13333333333,0.5959920629748856,2026-03-05 20:39:36,qiskit_standard,hwb11
169,170,artifact_hwb11__wisq_bqskit,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/hwb11/wisq_bqskit.qasm,15,218116,98023,67922,400517,26701.133333333335,0.2447411720351446,2026-03-05 20:39:36,wisq_bqskit,hwb11
170,171,artifact_hwb11__wisq_rules,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/hwb11/wisq_rules.qasm,15,218116,98023,67922,400517,26701.133333333335,0.2447411720351446,2026-03-05 20:39:36,wisq_rules,hwb11
171,172,artifact_grover_5__tket,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/grover_5/tket.qasm,9,672,288,248,894,99.33333333333333,0.3221476510067114,2026-03-05 20:39:36,tket,grover_5
172,173,artifact_grover_5__qiskit_standard,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/grover_5/qiskit_standard.qasm,9,921,516,411,1481,164.55555555555554,0.3484132343011479,2026-03-05 20:39:36,qiskit_standard,grover_5
173,174,artifact_grover_5__qiskit_ai,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/grover_5/qiskit_ai.qasm,9,64,0,0,303,33.666666666666664,0.0,2026-03-05 20:39:36,qiskit_ai,grover_5
174,175,artifact_grover_5__wisq_bqskit,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/grover_5/wisq_bqskit.qasm,9,606,251,220,977,108.55555555555556,0.2569089048106448,2026-03-05 20:39:36,wisq_bqskit,grover_5
175,176,artifact_grover_5__wisq_rules,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/grover_5/wisq_rules.qasm,9,684,248,241,1098,122.0,0.22586520947176686,2026-03-05 20:39:36,wisq_rules,grover_5
176,177,artifact_qft_N020__tket,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qft_N020/tket.qasm,20,135,380,74,801,40.05,0.47440699126092384,2026-03-05 20:39:36,tket,qft_N020
177,178,artifact_qft_N020__qiskit_standard,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qft_N020/qiskit_standard.qasm,20,295,865,218,1542,77.1,0.5609597924773022,2026-03-05 20:39:36,qiskit_standard,qft_N020
178,179,artifact_qft_N020__qiskit_ai,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qft_N020/qiskit_ai.qasm,20,337,795,223,1405,70.25,0.5658362989323843,2026-03-05 20:39:36,qiskit_ai,qft_N020
179,180,artifact_qft_N020__wisq_bqskit,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qft_N020/wisq_bqskit.qasm,20,257,410,139,920,46.0,0.44565217391304346,2026-03-05 20:39:36,wisq_bqskit,qft_N020
180,181,artifact_qft_N020__wisq_rules,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qft_N020/wisq_rules.qasm,20,399,407,297,773,38.65,0.5265200517464425,2026-03-05 20:39:36,wisq_rules,qft_N020
181,182,artifact_barenco_tof_5__tket,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/barenco_tof_5/tket.qasm,9,158,68,62,213,23.666666666666668,0.3192488262910798,2026-03-05 20:39:36,tket,barenco_tof_5
182,183,artifact_barenco_tof_5__qiskit_standard,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/barenco_tof_5/qiskit_standard.qasm,9,241,120,103,349,38.77777777777778,0.3438395415472779,2026-03-05 20:39:36,qiskit_standard,barenco_tof_5
183,184,artifact_barenco_tof_5__qiskit_ai,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/barenco_tof_5/qiskit_ai.qasm,9,12,0,0,38,4.222222222222222,0.0,2026-03-05 20:39:36,qiskit_ai,barenco_tof_5
184,185,artifact_barenco_tof_5__wisq_bqskit,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/barenco_tof_5/wisq_bqskit.qasm,9,171,61,57,243,27.0,0.25102880658436216,2026-03-05 20:39:36,wisq_bqskit,barenco_tof_5
185,186,artifact_barenco_tof_5__wisq_rules,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/barenco_tof_5/wisq_rules.qasm,9,147,60,53,186,20.666666666666668,0.3225806451612903,2026-03-05 20:39:36,wisq_rules,barenco_tof_5
186,187,artifact_qft_N009__tket,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qft_N009/tket.qasm,9,58,72,30,163,18.11111111111111,0.44171779141104295,2026-03-05 20:39:36,tket,qft_N009
187,188,artifact_qft_N009__qiskit_standard,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qft_N009/qiskit_standard.qasm,9,138,167,82,381,42.333333333333336,0.43832020997375326,2026-03-05 20:39:36,qiskit_standard,qft_N009
188,189,artifact_qft_N009__qiskit_ai,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qft_N009/qiskit_ai.qasm,9,133,195,92,321,35.666666666666664,0.6074766355140186,2026-03-05 20:39:36,qiskit_ai,qft_N009
189,190,artifact_qft_N009__wisq_bqskit,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qft_N009/wisq_bqskit.qasm,9,149,77,65,281,31.22222222222222,0.27402135231316727,2026-03-05 20:39:36,wisq_bqskit,qft_N009
190,191,artifact_qft_N009__wisq_rules,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qft_N009/wisq_rules.qasm,9,116,71,58,182,20.22222222222222,0.3901098901098901,2026-03-05 20:39:36,wisq_rules,qft_N009
191,192,artifact_efficient_su2_12_r2__tket,efficient_su2,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/efficient_su2_12_r2/tket.qasm,12,13,22,13,22,1.8333333333333333,1.0,2026-03-05 20:39:36,tket,efficient_su2_12_r2
192,193,artifact_efficient_su2_12_r2__qiskit_standard,efficient_su2,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/efficient_su2_12_r2/qiskit_standard.qasm,12,13,22,13,22,1.8333333333333333,1.0,2026-03-05 20:39:36,qiskit_standard,efficient_su2_12_r2
193,194,artifact_efficient_su2_12_r2__qiskit_ai,efficient_su2,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/efficient_su2_12_r2/qiskit_ai.qasm,12,19,22,13,94,7.833333333333333,0.23404255319148937,2026-03-05 20:39:36,qiskit_ai,efficient_su2_12_r2
194,195,artifact_efficient_su2_12_r2__wisq_bqskit,efficient_su2,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/efficient_su2_12_r2/wisq_bqskit.qasm,12,39,16,11,82,6.833333333333333,0.1951219512195122,2026-03-05 20:39:36,wisq_bqskit,efficient_su2_12_r2
195,196,artifact_efficient_su2_12_r2__wisq_rules,efficient_su2,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/efficient_su2_12_r2/wisq_rules.qasm,12,25,22,13,166,13.833333333333334,0.13253012048192772,2026-03-05 20:39:36,wisq_rules,efficient_su2_12_r2
196,197,artifact_rb__tket,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/rb/tket.qasm,2,20,6,6,22,11.0,0.2727272727272727,2026-03-05 20:39:36,tket,rb
197,198,artifact_rb__qiskit_standard,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/rb/qiskit_standard.qasm,2,20,6,6,22,11.0,0.2727272727272727,2026-03-05 20:39:36,qiskit_standard,rb
198,199,artifact_rb__qiskit_ai,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/rb/qiskit_ai.qasm,2,8,6,6,9,4.5,0.6666666666666666,2026-03-05 20:39:36,qiskit_ai,rb
199,200,artifact_rb__wisq_bqskit,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/rb/wisq_bqskit.qasm,2,0,0,0,0,0.0,0.0,2026-03-05 20:39:36,wisq_bqskit,rb
200,201,artifact_rb__wisq_rules,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/rb/wisq_rules.qasm,2,12,2,2,17,8.5,0.11764705882352941,2026-03-05 20:39:36,wisq_rules,rb
201,202,artifact_gf2^4_mult__tket,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/gf2^4_mult/tket.qasm,12,113,99,58,233,19.416666666666668,0.4248927038626609,2026-03-05 20:39:36,tket,gf2^4_mult
202,203,artifact_gf2^4_mult__qiskit_standard,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/gf2^4_mult/qiskit_standard.qasm,12,271,254,134,599,49.916666666666664,0.4240400667779633,2026-03-05 20:39:36,qiskit_standard,gf2^4_mult
203,204,artifact_gf2^4_mult__qiskit_ai,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/gf2^4_mult/qiskit_ai.qasm,12,15,3,3,49,4.083333333333333,0.061224489795918366,2026-03-05 20:39:36,qiskit_ai,gf2^4_mult
204,205,artifact_gf2^4_mult__wisq_bqskit,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/gf2^4_mult/wisq_bqskit.qasm,12,170,97,70,318,26.5,0.3050314465408805,2026-03-05 20:39:36,wisq_bqskit,gf2^4_mult
205,206,artifact_gf2^4_mult__wisq_rules,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/gf2^4_mult/wisq_rules.qasm,12,93,93,57,229,19.083333333333332,0.40611353711790393,2026-03-05 20:39:36,wisq_rules,gf2^4_mult
206,207,artifact_barenco_tof_10__tket,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/barenco_tof_10/tket.qasm,19,428,178,162,588,30.94736842105263,0.30272108843537415,2026-03-05 20:39:36,tket,barenco_tof_10
207,208,artifact_barenco_tof_10__qiskit_standard,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/barenco_tof_10/qiskit_standard.qasm,19,635,325,298,879,46.26315789473684,0.36973833902161546,2026-03-05 20:39:36,qiskit_standard,barenco_tof_10
208,209,artifact_barenco_tof_10__qiskit_ai,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/barenco_tof_10/qiskit_ai.qasm,19,12,0,0,98,5.157894736842105,0.0,2026-03-05 20:39:36,qiskit_ai,barenco_tof_10
209,210,artifact_barenco_tof_10__wisq_bqskit,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/barenco_tof_10/wisq_bqskit.qasm,19,458,156,143,637,33.526315789473685,0.24489795918367346,2026-03-05 20:39:36,wisq_bqskit,barenco_tof_10
210,211,artifact_barenco_tof_10__wisq_rules,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/barenco_tof_10/wisq_rules.qasm,19,375,161,154,465,24.473684210526315,0.34623655913978496,2026-03-05 20:39:36,wisq_rules,barenco_tof_10
211,212,artifact_qft_4__tket,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qft_4/tket.qasm,5,90,41,38,128,25.6,0.3203125,2026-03-05 20:39:36,tket,qft_4
212,213,artifact_qft_4__qiskit_standard,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qft_4/qiskit_standard.qasm,5,191,78,75,286,57.2,0.2727272727272727,2026-03-05 20:39:36,qiskit_standard,qft_4
213,214,artifact_qft_4__qiskit_ai,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qft_4/qiskit_ai.qasm,5,167,66,62,189,37.8,0.3492063492063492,2026-03-05 20:39:36,qiskit_ai,qft_4
214,215,artifact_qft_4__wisq_bqskit,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qft_4/wisq_bqskit.qasm,5,50,16,11,90,18.0,0.17777777777777778,2026-03-05 20:39:36,wisq_bqskit,qft_4
215,216,artifact_qft_4__wisq_rules,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qft_4/wisq_rules.qasm,5,142,44,42,170,34.0,0.25882352941176473,2026-03-05 20:39:36,wisq_rules,qft_4
216,217,artifact_qft_N014__tket,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qft_N014/tket.qasm,14,93,182,50,393,28.071428571428573,0.4631043256997455,2026-03-05 20:39:36,tket,qft_N014
217,218,artifact_qft_N014__qiskit_standard,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qft_N014/qiskit_standard.qasm,14,219,411,147,959,68.5,0.42857142857142855,2026-03-05 20:39:36,qiskit_standard,qft_N014
218,219,artifact_qft_N014__qiskit_ai,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qft_N014/qiskit_ai.qasm,14,243,512,171,813,58.07142857142857,0.6297662976629766,2026-03-05 20:39:36,qiskit_ai,qft_N014
219,220,artifact_qft_N014__wisq_bqskit,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qft_N014/wisq_bqskit.qasm,14,293,194,134,576,41.142857142857146,0.3368055555555556,2026-03-05 20:39:36,wisq_bqskit,qft_N014
220,221,artifact_qft_N014__wisq_rules,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qft_N014/wisq_rules.qasm,14,254,195,159,407,29.071428571428573,0.47911547911547914,2026-03-05 20:39:37,wisq_rules,qft_N014
221,222,artifact_qft_N018__tket,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qft_N018/tket.qasm,18,121,306,66,649,36.05555555555556,0.4714946070878274,2026-03-05 20:39:37,tket,qft_N018
222,223,artifact_qft_N018__qiskit_standard,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qft_N018/qiskit_standard.qasm,18,266,652,183,1531,85.05555555555556,0.42586544741998694,2026-03-05 20:39:37,qiskit_standard,qft_N018
223,224,artifact_qft_N018__qiskit_ai,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qft_N018/qiskit_ai.qasm,18,298,727,202,1222,67.88888888888889,0.5949263502454992,2026-03-05 20:39:37,qiskit_ai,qft_N018
224,225,artifact_qft_N018__wisq_bqskit,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qft_N018/wisq_bqskit.qasm,18,342,329,174,867,48.166666666666664,0.37946943483275664,2026-03-05 20:39:37,wisq_bqskit,qft_N018
225,226,artifact_qft_N018__wisq_rules,qft,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qft_N018/wisq_rules.qasm,18,307,316,225,638,35.44444444444444,0.4952978056426332,2026-03-05 20:39:37,wisq_rules,qft_N018
226,227,artifact_gf2^6_mult__tket,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/gf2^6_mult/tket.qasm,18,183,221,96,497,27.61111111111111,0.44466800804828976,2026-03-05 20:39:37,tket,gf2^6_mult
227,228,artifact_gf2^6_mult__qiskit_standard,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/gf2^6_mult/qiskit_standard.qasm,18,548,702,294,1427,79.27777777777777,0.49194113524877364,2026-03-05 20:39:37,qiskit_standard,gf2^6_mult
228,229,artifact_gf2^6_mult__qiskit_ai,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/gf2^6_mult/qiskit_ai.qasm,18,21,7,7,101,5.611111111111111,0.06930693069306931,2026-03-05 20:39:37,qiskit_ai,gf2^6_mult
229,230,artifact_gf2^6_mult__wisq_bqskit,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/gf2^6_mult/wisq_bqskit.qasm,18,342,218,161,731,40.611111111111114,0.2982216142270862,2026-03-05 20:39:37,wisq_bqskit,gf2^6_mult
230,231,artifact_gf2^6_mult__wisq_rules,feynman,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/gf2^6_mult/wisq_rules.qasm,18,204,211,132,476,26.444444444444443,0.4432773109243697,2026-03-05 20:39:37,wisq_rules,gf2^6_mult
231,232,artifact_qv_N009_12345__tket,qv,artifact,/home/lbaird/repos/qdev-laura/data/artifacts/qv_N009_12345/tket.qasm,9,149,93,27,834,92.66666666666667,0.11151079136690648,2026-03-05 20:39:37,tket,qv_N009_12345
